seed,name,n,profile,term_count,run_depth4_label,run_depth4_prob,run_depth4_pred,false_skip,depth2_score,depth4_score,gate_score,sparse_score,depth2_time_s,depth4_time_s,gate_time_s,sparse_time_s,rel_score_vs_sparse,rel_time_vs_sparse,rel_score_vs_depth2,rel_time_vs_depth2
20260801,test_n24_0010_mixed,24,mixed,101,1,0.999562680721283,1,0,832.08,810.5250000000001,810.5250000000001,810.5250000000001,0.3902273330022581,4.760652958007995,5.150880291010253,5.150880291010253,0.0,0.0,-0.02590496106143634,12.199691193800735
20260801,test_n24_0011_deep,24,deep,194,1,1.0,1,0,2187.975,2101.04,2101.04,2101.04,0.8261964590055868,10.188417416997254,11.01461387600284,11.01461387600284,0.0,0.0,-0.03973308652978208,12.331712761466047
20260801,test_n28_0000_mixed,28,mixed,95,1,0.9998424053192139,1,0,733.7950000000001,725.485,725.485,725.485,0.4776230840070639,4.8147299160045804,5.292353000011644,5.292353000011644,0.0,0.0,-0.011324688775475518,10.080605559536508
20260801,test_n28_0001_deep,28,deep,229,1,1.0,1,0,2633.69,2472.3500000000004,2472.3500000000004,2472.3500000000004,1.2725847080000676,15.26341699999466,16.53600170799473,16.53600170799473,0.0,0.0,-0.061260057182128375,11.994028298502743
20260801,test_n28_0002_shallow,28,shallow,48,0,1.961954876605887e-05,0,0,261.9,261.9,261.9,261.9,0.01980441701016389,0.01978133300144691,0.01980441701016389,0.0395857500116108,0.0,-0.4997084303226514,0.0,0.0
20260801,test_n28_0003_mixed,28,mixed,163,1,1.0,1,0,1751.7,1682.295,1682.295,1682.295,0.884813957993174,11.097515417000977,11.982329374994151,11.982329374994151,0.0,0.0,-0.039621510532625435,12.542202026481357
20260801,test_n28_0004_deep,28,deep,262,1,1.0,1,0,2914.5200000000004,2814.2749999999996,2814.2749999999996,2814.2749999999996,1.4740249579917872,18.251037250010995,19.725062208002782,19.725062208002782,0.0,0.0,-0.034395029027078486,12.381769488405558
20260801,test_n28_0005_shallow,28,shallow,44,0,8.877589330325009e-09,0,0,373.91,373.91,373.91,373.91,0.01288008299889043,0.012700084000243805,0.01288008299889043,0.025580166999134235,0.0,-0.4964816688129378,0.0,0.0
20260801,test_n28_0006_mixed,28,mixed,100,1,0.999575674533844,1,0,877.54,860.4,860.4,860.4,0.5156590000115102,5.669448915999965,6.185107916011475,6.185107916011475,0.0,0.0,-0.01953187319096564,10.994569891873146
20260801,test_n28_0007_deep,28,deep,232,1,1.0,1,0,2647.325,2564.61,2564.61,2564.61,1.3119622090016492,16.614277750006295,17.926239959007944,17.926239959007944,0.0,0.0,-0.031244747055990365,12.663686222066637
20260801,test_n28_0008_shallow,28,shallow,38,0,6.631283218481927e-18,0,0,242.825,242.825,242.825,242.825,0.010561333008809015,0.01068299998587463,0.010561333008809015,0.021244332994683646,0.0,-0.5028635160514586,0.0,0.0
20260801,test_n28_0009_mixed,28,mixed,151,1,0.9999998807907104,1,0,1461.0149999999999,1363.0299999999997,1363.0299999999997,1363.0299999999997,0.7952570000052219,9.473241625004448,10.26849862500967,10.26849862500967,0.0,0.0,-0.06706638877766494,11.912176346693261
20260801,test_n28_0010_deep,28,deep,217,1,1.0,1,0,2219.7899999999995,2132.79,2132.79,2132.79,1.232503834005911,14.960410207990208,16.19291404199612,16.19291404199612,0.0,0.0,-0.03919289662535626,12.138226101387088
20260801,test_n28_0011_shallow,28,shallow,32,0,9.737314030644484e-06,0,0,191.13,191.13,191.13,191.13,0.004647084002499469,0.004641416991944425,0.004647084002499469,0.009288500994443893,0.0,-0.4996949448270268,0.0,0.0
20260801,test_n32_0000_deep,32,deep,183,1,1.0,1,0,1993.795,1871.8,1871.8,1871.8,1.3248517500032904,16.053028709007776,17.377880459011067,17.377880459011067,0.0,0.0,-0.06118733370281303,12.116849080637065
20260801,test_n32_0001_shallow,32,shallow,63,0,9.860240197667736e-07,0,0,595.0600000000001,595.0600000000001,595.0600000000001,595.0600000000001,0.05741066701011732,0.057317458995385095,0.05741066701011732,0.11472812600550242,0.0,-0.4995937874260765,0.0,0.0
20260801,test_n32_0002_mixed,32,mixed,122,0,0.9999995231628418,1,0,1098.925,1098.925,1098.925,1098.925,0.527930791999097,1.3850908749882365,1.9130216669873334,1.9130216669873334,0.0,0.0,0.0,2.623622065580531
20260801,test_n32_0003_deep,32,deep,157,1,1.0,1,0,1537.835,1481.545,1481.545,1481.545,1.1009699999995064,13.60478129099647,14.705751290995977,14.705751290995977,0.0,0.0,-0.036603406737393776,12.35708628845706
20260801,test_n32_0004_shallow,32,shallow,57,0,4.794577179723092e-08,0,0,561.6750000000001,561.6750000000001,561.6750000000001,561.6750000000001,0.051711708001676016,0.05212254199432209,0.051711708001676016,0.1038342499959981,0.0,-0.5019783163679706,0.0,0.0
20260801,test_n32_0005_mixed,32,mixed,67,0,8.306314157380257e-06,0,0,593.165,593.165,593.165,593.165,0.06355691699718591,0.06348616699688137,0.06355691699718591,0.12704308399406727,0.0,-0.49972155115382805,0.0,0.0
20260801,test_n32_0006_deep,32,deep,215,1,1.0,1,0,2032.675,1932.495,1932.495,1932.495,1.593318040992017,19.458263958003954,21.05158199899597,21.05158199899597,0.0,0.0,-0.04928480942600271,12.212416766390865
20260801,test_n32_0007_shallow,32,shallow,53,0,5.560114590963394e-10,0,0,295.935,295.935,295.935,295.935,0.038054958000429906,0.037866041995584965,0.038054958000429906,0.07592099999601487,0.0,-0.49875583827363407,0.0,0.0
20260801,test_n32_0008_mixed,32,mixed,68,0,3.882881355821155e-05,0,0,540.9000000000001,540.9000000000001,540.9000000000001,540.9000000000001,0.062033958005486056,0.06170162500347942,0.062033958005486056,0.12373558300896548,0.0,-0.49865708394495317,0.0,0.0
20260801,test_n32_0009_deep,32,deep,200,1,1.0,1,0,1923.275,1838.47,1838.47,1838.47,1.4390162079944275,18.235790292004822,19.67480649999925,19.67480649999925,0.0,0.0,-0.044094058311993894,12.67240090187743
20260801,test_n32_0010_shallow,32,shallow,70,1,0.9971426129341125,1,0,419.29499999999996,415.14000000000004,415.14000000000004,415.14000000000004,0.43590866700105835,1.6362740000040503,2.0721826670051087,2.0721826670051087,0.0,0.0,-0.009909490931205753,3.753708342761805
20260801,test_n32_0011_mixed,32,mixed,82,0,0.3025500178337097,1,0,830.65,830.65,830.65,830.65,0.31637525001133326,0.6320074170071166,0.9483826670184499,0.9483826670184499,0.0,0.0,0.0,1.9976512605979029
20260801,test_n40_0000_mixed,40,mixed,91,1,0.9997984766960144,1,0,953.1650000000001,892.46,892.46,892.46,0.9596986249962356,8.060816750003141,9.020515374999377,9.020515374999377,0.0,0.0,-0.06368781900300581,8.399320932688385
20260801,test_n40_0001_deep,40,deep,241,1,1.0,1,0,2900.145,2771.58,2771.58,2771.58,2.939307666994864,37.345603207999375,40.28491087499424,40.28491087499424,0.0,0.0,-0.044330542093584994,12.705578128941283
20260801,test_n40_0002_shallow,40,shallow,63,0,3.6298133281650186e-14,0,0,492.01,492.01,492.01,492.01,0.08528362499782816,0.0845897090039216,0.08528362499782816,0.16987333400174975,0.0,-0.4979575487877944,0.0,0.0
20260801,test_n40_0003_mixed,40,mixed,71,0,1.34160444531517e-07,0,0,527.8499999999999,527.8499999999999,527.8499999999999,527.8499999999999,0.04534758299996611,0.044804874996771105,0.04534758299996611,0.09015245799673721,0.0,-0.49699005431879273,0.0,0.0
20260801,test_n40_0004_deep,40,deep,202,1,1.0,1,0,2262.7700000000004,2219.5299999999997,2219.5299999999997,2219.5299999999997,2.4384164590010187,31.511287125002127,33.949703584003146,33.949703584003146,0.0,0.0,-0.019109321760497393,12.92284876469043
20260801,test_n40_0005_shallow,40,shallow,72,0,0.14907222986221313,1,0,726.08,726.08,726.08,726.08,0.023825083000701852,0.023502916999859735,0.04732800000056159,0.04732800000056159,0.0,0.0,0.0,0.9864778644912747
20260801,test_n40_0006_mixed,40,mixed,171,1,1.0,1,0,1603.735,1534.135,1534.135,1534.135,1.9453083330008667,23.476496000002953,25.42180433300382,25.42180433300382,0.0,0.0,-0.04339869118027599,12.068264758722181
20260801,test_n40_0007_deep,40,deep,155,1,1.0,1,0,1798.29,1676.425,1676.425,1676.425,1.7827236249868292,21.511475708000944,23.294199332987773,23.294199332987773,0.0,0.0,-0.06776715657652549,12.066635235262488
20260801,test_n40_0008_shallow,40,shallow,57,0,4.1177429304858904e-13,0,0,487.66,487.66,487.66,487.66,0.03607058299530763,0.03641891600273084,0.03607058299530763,0.07248949899803847,0.0,-0.5024026446053423,0.0,0.0
20260801,test_n40_0009_mixed,40,mixed,118,1,0.9999876022338867,1,0,922.2099999999999,913.9000000000001,913.9000000000001,913.9000000000001,1.1011269160080701,7.831678500006092,8.932805416014162,8.932805416014162,0.0,0.0,-0.009010962795892294,7.112421271471938
20260801,test_n40_0010_deep,40,deep,165,1,1.0,1,0,1477.3,1420.8799999999999,1420.8799999999999,1420.8799999999999,1.8303767499892274,19.45943991599779,21.28981666598702,21.28981666598702,0.0,0.0,-0.038191294929939806,10.631384995527462
20260801,test_n40_0011_shallow,40,shallow,61,0,3.7722290926467394e-06,0,0,344.37,344.37,344.37,344.37,0.15648054199118633,0.19925445898843464,0.15648054199118633,0.35573500097962096,0.0,-0.5601204785577154,0.0,0.0
20260802,test_n24_0000_shallow,24,shallow,54,1,0.17522425949573517,1,0,457.14500000000004,452.99,452.99,452.99,0.16554120900400449,0.6516338749934221,0.8171750839974266,0.8171750839974266,0.0,0.0,-0.009089019895219305,3.9363846556035416
20260802,test_n24_0001_mixed,24,mixed,130,1,0.9999972581863403,1,0,1338.24,1303.635,1303.635,1303.635,0.5268482499959646,6.405673999994178,6.932522249990143,6.932522249990143,0.0,0.0,-0.025858590387374477,12.158480169656524
20260802,test_n24_0002_deep,24,deep,153,1,0.9999847412109375,1,0,1230.92,1165.67,1165.67,1165.67,0.6187943750119302,7.40883179201046,8.02762616702239,8.02762616702239,0.0,0.0,-0.053009131381405776,11.97301089213621
20260802,test_n24_0003_shallow,24,shallow,54,0,0.14832331240177155,1,0,339.825,339.825,339.825,339.825,0.04114174999995157,0.04124266700819135,0.08238441700814292,0.08238441700814292,0.0,0.0,0.0,1.0024529099574009
20260802,test_n24_0004_mixed,24,mixed,62,0,7.152910370678001e-07,0,0,498.88,498.88,498.88,498.88,0.013596332995803095,0.01333145800163038,0.013596332995803095,0.026927790997433476,0.0,-0.49508175412164407,0.0,0.0
20260802,test_n24_0005_deep,24,deep,285,1,1.0,1,0,3302.685,3110.765,3110.765,3110.765,1.292966458000592,15.416393374995096,16.709359832995688,16.709359832995688,0.0,0.0,-0.05811029510837397,11.92327401813237
20260802,test_n24_0006_shallow,24,shallow,39,0,1.2971531759831123e-07,0,0,256.33,256.33,256.33,256.33,0.018493959010811523,0.018543666999903508,0.018493959010811523,0.03703762601071503,0.0,-0.5006710471815554,0.0,0.0
20260802,test_n24_0007_mixed,24,mixed,104,1,0.9998645782470703,1,0,851.57,821.38,821.38,821.38,0.39506058298866265,4.63135887500539,5.026419457994052,5.026419457994052,0.0,0.0,-0.03545216482497041,11.723161141435108
20260802,test_n24_0008_deep,24,deep,231,1,1.0,1,0,2353.5499999999997,2262.07,2262.07,2262.07,1.0145647910103435,12.18343554099556,13.198000332005904,13.198000332005904,0.0,0.0,-0.038868942661086266,12.008533756491605
20260802,test_n24_0009_shallow,24,shallow,50,0,7.525604583946688e-10,0,0,365.53499999999997,365.53499999999997,365.53499999999997,365.53499999999997,0.010520042007556185,0.010754667004221119,0.010520042007556185,0.021274709011777304,0.0,-0.5055141763991943,0.0,0.0
20260802,test_n24_0010_mixed,24,mixed,151,1,1.0,1,0,1637.3400000000001,1615.85,1615.85,1615.85,0.6285302090109326,7.8561563749972265,8.48468658400816,8.48468658400816,0.0,0.0,-0.013124946559663989,12.499250254589716
20260802,test_n24_0011_deep,24,deep,175,1,0.9999948740005493,1,0,1278.135,1217.17,1217.17,1217.17,0.7221962089970475,8.623668083004304,9.345864292001352,9.345864292001352,0.0,0.0,-0.047698404315662996,11.940893590372696
20260802,test_n28_0000_mixed,28,mixed,73,1,0.8905251622200012,1,0,489.155,485.0,485.0,485.0,0.31250845799513627,1.3550673340068897,1.667575792002026,1.667575792002026,0.0,0.0,-0.008494240067054355,4.336098109792533
20260802,test_n28_0001_deep,28,deep,145,1,0.9999979734420776,1,0,1086.59,1017.12,1017.12,1017.12,0.7340352090104716,8.809195708992775,9.543230918003246,9.543230918003246,0.0,0.0,-0.06393395853081651,12.00105335664778
20260802,test_n28_0002_shallow,28,shallow,79,0,0.1263958215713501,1,0,802.485,802.485,802.485,802.485,0.09929395800281782,0.13006995800242294,0.22936391600524075,0.22936391600524075,0.0,0.0,0.0,1.3099483656269573
20260802,test_n28_0003_mixed,28,mixed,163,1,0.9999998807907104,1,0,1642.69,1529.33,1529.33,1529.33,0.8648795840126695,10.340141834007227,11.205021418019896,11.205021418019896,0.0,0.0,-0.06900876002167185,11.955585523285697
20260802,test_n28_0004_deep,28,deep,159,1,0.9999997615814209,1,0,1583.4250000000002,1476.6750000000002,1476.6750000000002,1476.6750000000002,0.8510671669937437,10.19859508400259,11.049662250996334,11.049662250996334,0.0,0.0,-0.06741714953344806,11.98330223456683
20260802,test_n28_0005_shallow,28,shallow,57,0,1.5624391429096274e-13,0,0,574.595,574.595,574.595,574.595,0.017038417005096562,0.017052875002264045,0.017038417005096562,0.03409129200736061,0.0,-0.5002120482433514,0.0,0.0
20260802,test_n28_0006_mixed,28,mixed,149,1,1.0,1,0,1682.9299999999998,1643.975,1643.975,1643.975,0.8081433749903226,9.960893584007863,10.769036958998186,10.769036958998186,0.0,0.0,-0.023147130302508086,12.32565147753286
20260802,test_n28_0007_deep,28,deep,144,1,0.9999958276748657,1,0,1205.715,1136.2450000000001,1136.2450000000001,1136.2450000000001,0.7392344160034554,8.690499125004862,9.429733541008318,9.429733541008318,0.0,0.0,-0.05761726444474839,11.75608025934258
20260802,test_n28_0008_shallow,28,shallow,74,0,0.014481880702078342,1,0,711.1600000000001,711.1600000000001,711.1600000000001,711.1600000000001,0.011175790990819223,0.011139374997583218,0.02231516598840244,0.02231516598840244,0.0,0.0,0.0,0.9967415287861127
20260802,test_n28_0009_mixed,28,mixed,145,1,0.9999998807907104,1,0,1191.6000000000001,1170.11,1170.11,1170.11,0.7536015829973621,9.369618875003653,10.123220458001015,10.123220458001015,0.0,0.0,-0.018034575360859544,12.433119948789239
20260802,test_n28_0010_deep,28,deep,132,1,0.9999678134918213,1,0,1048.945,981.4749999999999,981.4749999999999,981.4749999999999,0.6650845420081168,7.707697334000841,8.372781876008958,8.372781876008958,0.0,0.0,-0.06432177092221235,11.589048981244815
20260802,test_n28_0011_shallow,28,shallow,59,0,9.2606213002e-05,0,0,374.82,374.82,374.82,374.82,0.09504400000150781,0.12318983300065156,0.09504400000150781,0.21823383300215937,0.0,-0.5644854938667215,0.0,0.0
20260802,test_n32_0000_deep,32,deep,267,1,1.0,1,0,3212.58,3064.355,3064.355,3064.355,1.9951517500012415,24.513981708994834,26.509133458996075,26.509133458996075,0.0,0.0,-0.04613892883601339,12.28677553423171
20260802,test_n32_0001_shallow,32,shallow,57,0,0.0013561304658651352,0,0,486.205,486.205,486.205,486.205,0.011247250004089437,0.011269875001744367,0.011247250004089437,0.022517125005833805,0.0,-0.5005023953468541,0.0,0.0
20260802,test_n32_0002_mixed,32,mixed,112,1,0.9997437596321106,1,0,1026.22,993.745,993.745,993.745,0.7682105829881039,8.15754758300318,8.925758165991283,8.925758165991283,0.0,0.0,-0.031645261250024384,10.61889508378395
20260802,test_n32_0003_deep,32,deep,184,1,1.0,1,0,2376.855,2289.855,2289.855,2289.855,1.3789531670045108,17.243612667007255,18.622565834011766,18.622565834011766,0.0,0.0,-0.03660299008563837,12.50485736543571
20260802,test_n32_0004_shallow,32,shallow,42,0,2.413621587038506e-07,0,0,241.475,241.475,241.475,241.475,0.03583558301033918,0.035915749991545454,0.03583558301033918,0.07175133300188463,0.0,-0.5005586445425632,0.0,0.0
20260802,test_n32_0005_mixed,32,mixed,180,1,1.0,1,0,1549.7050000000002,1493.285,1493.285,1493.285,1.2608240830013528,15.101709624999785,16.362533708001138,16.362533708001138,0.0,0.0,-0.03640692906069224,11.977650037466473
20260802,test_n32_0006_deep,32,deep,181,1,1.0,1,0,1828.235,1758.7649999999999,1758.7649999999999,1758.7649999999999,1.2884862500068266,15.618381541004055,16.90686779101088,16.90686779101088,0.0,0.0,-0.03799839736138955,12.121496477685584
20260802,test_n32_0007_shallow,32,shallow,32,0,1.7415311504009878e-06,0,0,254.03,254.03,254.03,254.03,0.0065259169932687655,0.0065763749880716205,0.0065259169932687655,0.013102291981340386,0.0,-0.5019255407708328,0.0,0.0
20260802,test_n32_0008_mixed,32,mixed,151,1,0.9999996423721313,1,0,1084.7849999999999,1063.295,1063.295,1063.295,1.0016537089977646,11.998216665990185,12.99987037498795,12.99987037498795,0.0,0.0,-0.01981037717151305,11.978407865124733
20260802,test_n32_0009_deep,32,deep,260,1,1.0,1,0,2792.24,2613.5,2613.5,2613.5,1.9855895410000812,24.088410041003954,26.073999582004035,26.073999582004035,0.0,0.0,-0.06401312208119639,12.131616098698501
20260802,test_n32_0010_shallow,32,shallow,52,0,3.373639562154196e-11,0,0,439.29,439.29,439.29,439.29,0.04331275000004098,0.04328287500538863,0.04331275000004098,0.08659562500542961,0.0,-0.49982750286373895,0.0,0.0
20260802,test_n32_0011_mixed,32,mixed,157,1,1.0,1,0,1546.625,1520.8500000000001,1520.8500000000001,1520.8500000000001,1.1171937500039348,12.29865087500366,13.415844625007594,13.415844625007594,0.0,0.0,-0.01666531964761973,11.00852101523155
20260802,test_n40_0000_mixed,40,mixed,180,1,1.0,1,0,1765.27,1717.68,1717.68,1717.68,2.0866004590061493,25.648306333998335,27.734906793004484,27.734906793004484,0.0,0.0,-0.026959048757413832,12.29191061628284
20260802,test_n40_0001_deep,40,deep,152,1,1.0,1,0,1689.54,1576.4399999999998,1576.4399999999998,1576.4399999999998,1.7502290420088684,21.41765220799425,23.16788125000312,23.16788125000312,0.0,0.0,-0.06694129763130802,12.237056804526347
20260802,test_n40_0002_shallow,40,shallow,55,0,0.015616298653185368,1,0,361.38,361.38,361.38,361.38,0.20518312499916647,0.28059954100172035,0.4857826660008868,0.4857826660008868,0.0,0.0,0.0,1.3675566204718845
20260802,test_n40_0003_mixed,40,mixed,95,1,0.9988328814506531,1,0,720.2900000000001,672.6349999999999,672.6349999999999,672.6349999999999,1.009317292002379,9.727050957997562,10.736368249999941,10.736368249999941,0.0,0.0,-0.06616085187910452,9.637257812853003
20260802,test_n40_0004_deep,40,deep,179,1,1.0,1,0,2252.1849999999995,2178.2999999999997,2178.2999999999997,2178.2999999999997,2.140597749996232,26.23610799999733,28.37670574999356,28.37670574999356,0.0,0.0,-0.0328059195847587,12.256440052804649
20260802,test_n40_0005_shallow,40,shallow,89,1,0.9848405718803406,1,0,776.775,772.88,772.88,772.88,0.7434421250072774,2.5982152079959633,3.3416573330032406,3.3416573330032406,0.0,0.0,-0.005014322036625769,3.4948452886908044
20260802,test_n40_0006_mixed,40,mixed,103,0,0.9999063014984131,1,0,1203.7,1203.7,1203.7,1203.7,0.5062452499987558,1.3163549590099137,1.8226002090086695,1.8226002090086695,0.0,0.0,0.0,2.6002317236816523
20260802,test_n40_0007_deep,40,deep,187,1,1.0,1,0,1868.23,1789.9950000000001,1789.9950000000001,1789.9950000000001,2.192053542006761,27.460704791999888,29.65275833400665,29.65275833400665,0.0,0.0,-0.041876535544338706,12.527387796769059
20260802,test_n40_0008_shallow,40,shallow,62,0,2.199167283833958e-06,0,0,562.13,562.13,562.13,562.13,0.09094475000165403,0.09115337500406895,0.09094475000165403,0.18209812500572298,0.0,-0.5005728367670133,0.0,0.0
20260802,test_n40_0009_mixed,40,mixed,125,0,0.9999961853027344,1,0,900.915,900.915,900.915,900.915,1.1926890409959015,4.8086412499978906,6.001330290993792,6.001330290993792,0.0,0.0,0.0,4.031764428708636
20260802,test_n40_0010_deep,40,deep,260,1,1.0,1,0,2914.04,2748.2200000000003,2748.2200000000003,2748.2200000000003,3.0802090840006713,36.833688708007685,39.913897792008356,39.913897792008356,0.0,0.0,-0.05690381738068102,11.958178066330142
20260802,test_n40_0011_shallow,40,shallow,49,0,3.7000806862863556e-09,0,0,465.52,465.52,465.52,465.52,0.07322608301183209,0.07294504200399388,0.07322608301183209,0.14617112501582596,0.0,-0.499038657574101,0.0,0.0
20260803,test_n24_0000_shallow,24,shallow,64,0,1.7851760276244022e-05,0,0,464.495,464.495,464.495,464.495,0.056020749994786456,0.07093054099823348,0.056020749994786456,0.12695129099301994,0.0,-0.5587224867381096,0.0,0.0
20260803,test_n24_0001_mixed,24,mixed,108,1,0.9999312162399292,1,0,845.0649999999999,779.9449999999999,779.9449999999999,779.9449999999999,0.40260916599072516,4.598760332999518,5.001369498990243,5.001369498990243,0.0,0.0,-0.07705916112961726,11.42239353066656
20260803,test_n24_0002_deep,24,deep,202,1,0.9999995231628418,1,0,1973.0449999999998,1833.5200000000002,1833.5200000000002,1833.5200000000002,0.8457820000039646,9.976499541007797,10.822281541011762,10.822281541011762,0.0,0.0,-0.07071556908230661,11.795592175006126
20260803,test_n24_0003_shallow,24,shallow,68,0,0.030555667355656624,1,0,400.27,400.27,400.27,400.27,0.12745479099976365,0.17448937500012107,0.3019441659998847,0.3019441659998847,0.0,0.0,0.0,1.3690295486847932
20260803,test_n24_0004_mixed,24,mixed,67,1,0.030795132741332054,1,0,466.885,462.73,462.73,462.73,0.22028541700274218,0.9567472499911673,1.1770326669939095,1.1770326669939095,0.0,0.0,-0.008899407777075668,4.343216464389276
20260803,test_n24_0005_deep,24,deep,222,1,1.0,1,0,2452.6899999999996,2300.18,2300.18,2300.18,0.9684282499947585,11.277057582992711,12.24548583298747,12.24548583298747,0.0,0.0,-0.06218070771275611,11.644701177452998
20260803,test_n24_0006_shallow,24,shallow,41,0,0.0002622733300086111,0,0,367.715,367.715,367.715,367.715,0.00462866599264089,0.00466495800355915,0.00462866599264089,0.00929362399620004,0.0,-0.5019525220157981,0.0,0.0
20260803,test_n24_0007_mixed,24,mixed,171,1,0.9999998807907104,1,0,1803.8999999999999,1773.645,1773.645,1773.645,0.7026252910000039,8.577268207998713,9.279893498998717,9.279893498998717,0.0,0.0,-0.01677199401297183,12.207457257610537
20260803,test_n24_0008_deep,24,deep,175,1,0.9999998807907104,1,0,1681.815,1590.53,1590.53,1590.53,0.7204200839914847,8.400206125006662,9.120626208998146,9.120626208998146,0.0,0.0,-0.05427767025505188,11.660149837113579
20260803,test_n24_0009_shallow,24,shallow,87,1,0.9979630708694458,1,0,674.92,653.4300000000001,653.4300000000001,653.4300000000001,0.3296340000088094,3.673201457990217,4.002835457999026,4.002835457999026,0.0,0.0,-0.03184081076275692,11.143272410892237
20260803,test_n24_0010_mixed,24,mixed,107,1,0.999819815158844,1,0,986.33,908.095,908.095,908.095,0.4148527090001153,4.803601416002493,5.218454125002609,5.218454125002609,0.0,0.0,-0.07931929475936046,11.579052786180934
20260803,test_n24_0011_deep,24,deep,288,1,1.0,1,0,3398.515,3289.635,3289.635,3289.635,1.3207411250041332,15.973117166009615,17.29385829101375,17.29385829101375,0.0,0.0,-0.03203752227075639,12.09405602930675
20260803,test_n28_0000_mixed,28,mixed,97,1,0.9971851706504822,1,0,610.515,593.375,593.375,593.375,0.48504437500378117,6.042068374998053,6.527112750001834,6.527112750001834,0.0,0.0,-0.02807465828030431,12.456733211164343
20260803,test_n28_0001_deep,28,deep,234,1,1.0,1,0,2577.92,2477.87,2477.87,2477.87,1.3339828750031302,16.728167207998922,18.062150083002052,18.062150083002052,0.0,0.0,-0.03881035873882827,12.540016458576854
20260803,test_n28_0002_shallow,28,shallow,71,0,0.375821977853775,1,0,736.65,736.65,736.65,736.65,0.17144320798979606,0.2461845420039026,0.41762774999369867,0.41762774999369867,0.0,0.0,0.0,1.435953893364822
20260803,test_n28_0003_mixed,28,mixed,118,1,0.999992847442627,1,0,1050.165,1019.91,1019.91,1019.91,0.6046766249928623,6.795312083006138,7.399988707999,7.399988707999,0.0,0.0,-0.028809758466526687,11.237927517185488
20260803,test_n28_0004_deep,28,deep,165,1,1.0,1,0,1792.785,1732.145,1732.145,1732.145,0.9135105000023032,11.172376959002577,12.08588745900488,12.08588745900488,0.0,0.0,-0.03382446863399688,12.23015713445484
20260803,test_n28_0005_shallow,28,shallow,71,0,9.856787801254541e-05,0,0,639.405,639.405,639.405,639.405,0.09794137500284705,0.15134970800136216,0.09794137500284705,0.2492910830042092,0.0,-0.6071204239535782,0.0,0.0
20260803,test_n28_0006_mixed,28,mixed,87,1,0.8598684072494507,1,0,617.565,608.995,608.995,608.995,0.426129208994098,4.106050917005632,4.53218012599973,4.53218012599973,0.0,0.0,-0.013877081764672625,9.635694597650785
20260803,test_n28_0007_deep,28,deep,222,1,1.0,1,0,2389.765,2254.8500000000004,2254.8500000000004,2254.8500000000004,1.2251073750085197,15.086610375001328,16.311717750009848,16.311717750009848,0.0,0.0,-0.05645534184323543,12.314520900583437
