split,name,n,profile,term_count,oracle_depth,predicted_depth,correct_depth,depth2_score,depth2_T,depth2_CNOT,depth2_depth,depth2_ancilla,depth2_time_s,depth3_score,depth3_T,depth3_CNOT,depth3_depth,depth3_ancilla,depth3_time_s,depth4_score,depth4_T,depth4_CNOT,depth4_depth,depth4_ancilla,depth4_time_s,policy_score,policy_time_s,oracle_score,oracle_all_time_s
train,train_n16_0010_deep,16,deep,174,4,4,1,1854.1399999999999,1684,2692,2692,6,0.39933995899627917,1810.5749999999998,1644,2631,2631,6,1.596813165997446,1784.54,1620,2596,2596,6,4.801746459001151,1784.54,4.801746459001151,1784.54,6.797899583994877
train,train_n16_0011_shallow,16,shallow,55,4,3,0,331.06,292,492,492,5,0.09904645799542777,322.49,284,482,482,5,0.35515220800152747,313.98500000000007,276,473,473,5,0.8668517920013983,322.49,0.35515220800152747,313.98500000000007,1.3210504579983535
train,train_n16_0012_mixed,16,mixed,100,4,4,1,890.1999999999999,804,1296,1296,5,0.20496416700189002,833.5849999999999,752,1217,1217,5,0.7400260830036132,796.5,716,1164,1164,6,2.0493352920020698,796.5,2.0493352920020698,796.5,2.994325542007573
train,train_n16_0013_deep,16,deep,221,4,4,1,2437.225,2216,3529,3529,7,0.5673716669989517,2354.3799999999997,2140,3412,3412,7,2.0556158750041504,2284.52,2076,3312,3312,7,6.146570124998107,2284.52,6.146570124998107,2284.52,8.769557667001209
train,train_n16_0014_shallow,16,shallow,37,2,2,1,221.335,192,327,327,5,0.03830174999893643,221.335,192,327,327,5,0.05800983299559448,221.335,192,327,327,5,0.06195958299940685,221.335,0.03830174999893643,221.335,0.15827116599393776
train,train_n16_0015_mixed,16,mixed,74,4,4,1,466.885,416,693,693,5,0.13194441700034076,449.61499999999995,400,671,671,5,0.4740514580043964,432.34499999999997,384,649,649,5,1.354305792003288,432.34499999999997,1.354305792003288,432.34499999999997,1.960301667008025
train,train_n16_0016_deep,16,deep,130,4,4,1,1281.975,1164,1871,1871,4,0.27790712500427617,1251.5900000000001,1136,1830,1830,4,1.0877816249994794,1225.5549999999998,1112,1795,1795,4,3.2043644999939715,1225.5549999999998,3.2043644999939715,1225.5549999999998,4.570053249997727
train,train_n16_0017_shallow,16,shallow,53,4,4,1,304.96,268,456,456,5,0.09368345899565611,292.04,256,440,440,5,0.3412622080068104,279.12,244,424,424,5,0.9624295829999028,279.12,0.9624295829999028,279.12,1.3973752500023693
train,train_n16_0018_mixed,16,mixed,154,4,4,1,1728.9099999999999,1572,2502,2502,5,0.3558687499971711,1685.4099999999999,1532,2442,2442,5,1.360752083004627,1663.79,1512,2414,2414,5,4.049730583996279,1663.79,4.049730583996279,1663.79,5.766351416998077
train,train_n16_0019_deep,16,deep,208,4,4,1,2240.955,2036,3251,3251,7,0.4955665829984355,2158.175,1960,3135,3135,7,1.9112669579990325,2105.78,1912,3060,3060,7,5.831677999995009,2105.78,5.831677999995009,2105.78,8.238511540992477
train,train_n16_0020_shallow,16,shallow,54,4,4,1,331.06,292,492,492,5,0.09283866600162582,326.905,288,489,489,5,0.30966445800004294,322.75,284,486,486,5,0.7048295000058715,322.75,0.7048295000058715,322.75,1.1073326240075403
train,train_n16_0021_mixed,16,mixed,96,4,4,1,750.52,672,1096,1096,7,0.19609666700125672,711.4350000000001,636,1043,1043,7,0.7085864580003545,672.415,600,991,991,7,1.9972239170019748,672.415,1.9972239170019748,672.415,2.901907042003586
train,train_n16_0022_deep,16,deep,180,4,4,1,1610.0200000000002,1460,2348,2348,6,0.415302082998096,1529.24,1384,2232,2232,7,1.5207366249960614,1472.56,1332,2152,2152,7,4.374247708001349,1472.56,4.374247708001349,1472.56,6.310286415995506
train,train_n16_0023_shallow,16,shallow,66,4,4,1,571.09,512,834,834,5,0.12269133299560053,558.17,500,818,818,5,0.3986349999977392,545.3149999999999,488,803,803,5,0.9005755000034696,545.3149999999999,0.9005755000034696,545.3149999999999,1.4219018329968094
train,train_n16_0024_mixed,16,mixed,81,4,4,1,497.92,444,744,744,5,0.15142091699817684,480.65,428,722,722,5,0.5562533749980503,467.72999999999996,416,706,706,5,1.6390512919970206,467.72999999999996,1.6390512919970206,467.72999999999996,2.3467255839932477
train,train_n16_0025_deep,16,deep,194,4,4,1,2013.585,1828,2921,2921,7,0.46232975000020815,1939.5049999999999,1760,2817,2817,7,1.7467030829939176,1887.175,1712,2743,2743,7,5.283722707994457,1887.175,5.283722707994457,1887.175,7.492755540988583
train,train_n16_0026_shallow,16,shallow,68,4,3,0,671.465,604,977,977,5,0.12560770800337195,667.3100000000001,600,974,974,5,0.3807219160007662,663.1550000000001,596,971,971,5,0.6974181670011603,667.3100000000001,0.3807219160007662,663.1550000000001,1.2037477910052985
train,train_n16_0027_mixed,16,mixed,116,4,4,1,1098.365,996,1605,1605,4,0.24061829199490603,1081.03,980,1582,1582,4,0.9254023329995107,1063.7600000000002,964,1560,1560,4,2.820101249999425,1063.7600000000002,2.820101249999425,1063.7600000000002,3.9861218749938416
train,train_n16_0028_deep,16,deep,140,4,4,1,1326.1900000000003,1204,1942,1942,4,0.3133827920028125,1291.39,1172,1894,1894,4,1.2181874579982832,1256.59,1140,1846,1846,4,3.6828827089993865,1256.59,3.6828827089993865,1256.59,5.214452959000482
train,train_n16_0029_shallow,16,shallow,46,4,3,0,493.96999999999997,444,714,714,4,0.005215999997744802,493.96999999999997,444,714,714,4,0.005095792002975941,493.96999999999997,444,714,714,4,0.00501129099575337,493.96999999999997,0.005095792002975941,493.96999999999997,0.015323082996474113
train,train_n16_0030_mixed,16,mixed,109,4,4,1,738.43,664,1093,1094,5,0.21664195800258312,699.215,628,1038,1039,5,0.7817039580040728,677.53,608,1009,1010,5,2.2356418749986915,677.53,2.2356418749986915,677.53,3.2339877910053474
train,train_n16_0031_deep,16,deep,169,4,4,1,1873.3049999999998,1704,2713,2713,5,0.3956160829984583,1827.455,1660,2647,2647,6,1.5050075840044883,1784.02,1620,2588,2588,6,4.610185999998066,1784.02,4.610185999998066,1784.02,6.510809667001013
train,train_n16_0032_shallow,16,shallow,30,2,2,1,331.84999999999997,296,474,474,4,0.001844792001065798,331.84999999999997,296,474,474,4,0.0019313340017106384,331.84999999999997,296,474,474,4,0.0018880830029956996,331.84999999999997,0.001844792001065798,331.84999999999997,0.005664209005772136
train,train_n16_0033_mixed,16,mixed,60,3,3,1,603.825,544,881,881,4,0.11481608400208643,599.67,540,878,878,4,0.25086149999697227,599.67,540,878,878,4,0.27111129100376274,599.67,0.25086149999697227,599.67,0.6367888750028214
train,train_n16_0034_deep,16,deep,175,4,4,1,1816.34,1648,2628,2628,7,0.3974400000006426,1733.5600000000002,1572,2512,2512,7,1.4979644999984885,1659.5449999999998,1504,2409,2409,7,4.386955750000197,1659.5449999999998,4.386955750000197,1659.5449999999998,6.2823602499993285
train,train_n16_0035_shallow,16,shallow,24,4,2,0,233.76,208,336,336,3,0.0014001249946886674,233.76,208,336,336,3,0.0013895829979446717,233.76,208,336,336,3,0.001384334005706478,233.76,0.0014001249946886674,233.76,0.004174041998339817
train,train_n16_0036_mixed,16,mixed,81,4,4,1,685.0999999999999,616,1004,1004,5,0.15630779200000688,667.765,600,981,981,5,0.594975499996508,654.91,588,966,966,5,1.76182641700143,654.91,1.76182641700143,654.91,2.513109708997945
train,train_n16_0037_deep,16,deep,140,4,4,1,1556.4550000000002,1412,2255,2255,6,0.3259853750059847,1530.4199999999998,1388,2220,2220,6,1.25761274999968,1487.0500000000002,1348,2162,2162,6,3.872869291000825,1487.0500000000002,3.872869291000825,1487.0500000000002,5.45646741600649
train,train_n16_0038_shallow,16,shallow,60,4,4,1,357.55,316,534,534,5,0.10552337500121212,344.63,304,518,518,5,0.39541483300126856,331.71,292,502,502,5,1.1088536249953904,331.71,1.1088536249953904,331.71,1.609791832997871
train,train_n16_0039_mixed,16,mixed,102,4,4,1,642.64,576,960,960,5,0.21139620900066802,620.8900000000001,556,930,930,5,0.7657175419954001,599.27,536,902,902,5,2.2212060840029153,599.27,2.2212060840029153,599.27,3.1983198349989834
train,train_n16_0040_deep,16,deep,153,4,4,1,1630.5749999999998,1476,2359,2359,8,0.36331170899939025,1554.4950000000001,1408,2255,2255,7,1.3675940409957548,1506.58,1364,2188,2188,7,4.078418583005259,1506.58,4.078418583005259,1506.58,5.809324333000404
train,train_n16_0041_shallow,16,shallow,45,3,3,1,346.265,308,513,513,4,0.08036062500468688,337.695,300,503,503,4,0.24152391700044973,337.695,300,503,503,4,0.4336378340012743,337.695,0.24152391700044973,337.695,0.7555223760064109
train,train_n16_0042_mixed,16,mixed,135,4,4,1,1275.2099999999998,1156,1858,1858,5,0.2963248329979251,1244.7600000000002,1128,1816,1816,5,1.1092198749975068,1214.375,1100,1775,1775,5,3.3088090829987777,1214.375,3.3088090829987777,1214.375,4.71435379099421
train,train_n16_0043_deep,16,deep,138,4,4,1,1099.25,992,1618,1618,6,0.315352833000361,1051.27,948,1550,1550,6,1.1681961659996887,1003.355,904,1483,1483,6,3.444284457997128,1003.355,3.444284457997128,1003.355,4.927833456997178
train,train_n16_0044_shallow,16,shallow,45,3,3,1,316.035,284,475,475,2,0.011448833996837493,316.035,284,475,475,2,0.011344874998030718,316.035,284,475,475,2,0.011688457998388913,316.035,0.011344874998030718,316.035,0.034482166993257124
train,train_n16_0045_mixed,16,mixed,145,4,4,1,1325.905,1200,1937,1937,6,0.3317447090012138,1264.9399999999998,1144,1852,1852,6,1.2563651669988758,1225.7250000000001,1108,1797,1797,6,3.7863306250001187,1225.7250000000001,3.7863306250001187,1225.7250000000001,5.374440501000208
train,train_n16_0046_deep,16,deep,177,4,4,1,1838.74,1668,2668,2668,7,0.4249752920004539,1760.3099999999997,1596,2558,2558,7,1.6226145420005196,1707.9799999999998,1548,2484,2484,7,4.871203041999252,1707.9799999999998,4.871203041999252,1707.9799999999998,6.918792876000225
train,train_n16_0047_shallow,16,shallow,57,3,3,1,588.2299999999999,528,854,854,5,0.07051458299974911,579.7249999999999,520,845,845,5,0.15843441700417316,579.7249999999999,520,845,845,5,0.2239313329992001,579.7249999999999,0.15843441700417316,579.7249999999999,0.45288033300312236
train,train_n16_0048_mixed,16,mixed,111,4,4,1,1056.8000000000002,956,1544,1544,5,0.23536170899751596,1043.8799999999999,944,1528,1528,5,0.9207366659975378,1022.26,924,1500,1500,5,2.8700738750048913,1022.26,2.8700738750048913,1022.26,4.026172249999945
train,train_n16_0049_deep,16,deep,155,4,4,1,1756.595,1592,2531,2531,8,0.3671509170017089,1695.6299999999999,1536,2446,2446,8,1.3816759580004145,1652.13,1496,2386,2386,8,4.123537583000143,1652.13,4.123537583000143,1652.13,5.8723644580022665
train,train_n16_0050_shallow,16,shallow,57,4,4,1,548.82,492,796,796,5,0.10466974999872036,548.82,492,796,796,5,0.3428849169940804,544.9250000000001,488,797,797,5,0.7463688749994617,544.9250000000001,0.7463688749994617,544.9250000000001,1.1939235419922625
train,train_n16_0051_mixed,16,mixed,48,4,2,0,274.275,240,410,411,5,0.07987162499921396,261.355,228,394,395,5,0.2426119590018061,252.78500000000003,220,384,385,5,0.4929940000001807,274.275,0.07987162499921396,252.78500000000003,0.8154775840012007
train,train_n16_0052_deep,16,deep,238,4,4,1,2472.545,2248,3585,3585,7,0.5930611250005313,2407.165,2188,3493,3493,7,2.265407500002766,2341.72,2128,3400,3400,7,6.848916124996322,2341.72,6.848916124996322,2341.72,9.707384749999619
train,train_n16_0053_shallow,16,shallow,48,2,2,1,365.43,324,533,534,5,0.06533124999987194,365.43,324,533,534,5,0.13539925000077346,365.43,324,533,534,5,0.16434687499713618,365.43,0.06533124999987194,365.43,0.3650773749977816
train,train_n16_0054_mixed,16,mixed,54,4,3,0,446.355,396,651,651,6,0.10620079100044677,429.08500000000004,380,629,629,6,0.39106241700210376,420.51500000000004,372,619,619,6,1.040214583001216,429.08500000000004,0.39106241700210376,420.51500000000004,1.5374777910037665
train,train_n16_0055_deep,16,deep,187,4,4,1,1745.7800000000002,1584,2548,2548,6,0.4474419170001056,1662.8700000000001,1508,2430,2430,6,1.6827926669939188,1595.14,1444,2332,2332,7,4.977959957999701,1595.14,4.977959957999701,1595.14,7.108194541993726
train,train_n16_0056_shallow,16,shallow,48,4,3,0,250.98,224,388,388,2,0.08709979199920781,242.41,216,378,378,2,0.3178619169993908,233.84,208,368,368,2,0.8773084159984137,242.41,0.3178619169993908,233.84,1.2822701249970123
train,train_n16_0057_mixed,16,mixed,111,4,4,1,991.0049999999999,892,1445,1445,7,0.24428145799902268,969.255,872,1415,1415,7,0.9139463329993305,951.985,856,1393,1393,7,2.7020643330033636,951.985,2.7020643330033636,951.985,3.8602921240017167
train,train_n16_0058_deep,16,deep,186,4,4,1,1621.0449999999998,1468,2365,2365,7,0.4370794999995269,1564.43,1416,2286,2286,7,1.602953207999235,1516.515,1372,2219,2219,7,4.68661520799651,1516.515,4.68661520799651,1516.515,6.726647915995272
train,train_n16_0059_shallow,16,shallow,53,3,3,1,370.015,328,543,543,5,0.08429329099453753,365.86000000000007,324,540,540,5,0.1856342079991009,365.86000000000007,324,540,540,5,0.26366616699669976,365.86000000000007,0.1856342079991009,365.86000000000007,0.5335936659903382
train,train_n16_0060_mixed,16,mixed,146,4,4,1,1478.0249999999999,1340,2145,2145,6,0.34418449999793665,1438.8099999999997,1304,2090,2090,6,1.294641958003922,1401.66,1268,2036,2036,7,3.841306832997361,1401.66,3.841306832997361,1401.66,5.48013329099922
train,train_n16_0061_deep,16,deep,91,4,4,1,655.325,588,972,973,5,0.18823658299515955,622.5250000000001,556,924,925,6,0.7467832920010551,596.4250000000001,532,888,889,6,2.113705874995503,596.4250000000001,2.113705874995503,596.4250000000001,3.0487257499917177
train,train_n16_0062_shallow,16,shallow,88,4,4,1,676.53,608,994,994,5,0.17140108300372958,654.91,588,966,966,5,0.6388522080014809,646.34,580,956,956,5,1.7985106249980163,646.34,1.7985106249980163,646.34,2.6087639160032268
train,train_n16_0063_mixed,16,mixed,78,3,4,0,745.195,668,1075,1075,7,0.16326912499789614,706.175,632,1023,1023,7,0.6155891249945853,706.175,632,1023,1023,7,1.754995167000743,706.175,1.754995167000743,706.175,2.5338534169932245
train,train_n20_0000_deep,20,deep,204,4,4,1,2469.18,2248,3564,3564,6,0.7140634589959518,2403.865,2188,3473,3473,6,2.8362685419997433,2351.665,2140,3401,3401,6,8.867690166000102,2351.665,8.867690166000102,2351.665,12.418022166995797
train,train_n20_0001_shallow,20,shallow,62,4,3,0,388.26,344,580,580,5,0.17267341599654173,375.34,332,564,564,5,0.6543568749984843,362.41999999999996,320,548,548,5,1.817954167003336,375.34,0.6543568749984843,362.41999999999996,2.644984457998362
train,train_n20_0002_mixed,20,mixed,102,4,4,1,925.5849999999999,836,1353,1353,5,0.30907158300396986,903.965,816,1325,1325,5,1.2128333750006277,891.1099999999999,804,1310,1310,5,3.7500452089952887,891.1099999999999,3.7500452089952887,891.1099999999999,5.271950166999886
train,train_n20_0003_deep,20,deep,247,4,4,1,2743.2200000000003,2496,3972,3972,7,0.9423823330071173,2653.7400000000002,2412,3844,3844,8,3.6234590419990127,2570.96,2336,3728,3728,8,10.952695082996797,2570.96,10.952695082996797,2570.96,15.518536458002927
train,train_n20_0004_shallow,20,shallow,78,4,3,0,732.885,660,1069,1069,5,0.23929783299536211,719.9649999999999,648,1053,1053,5,0.866789207997499,715.81,644,1050,1050,5,2.1958975410016137,719.9649999999999,0.866789207997499,715.81,3.301984581994475
train,train_n20_0005_mixed,20,mixed,173,4,4,1,1555.95,1412,2278,2278,5,0.5719020830001682,1490.505,1352,2185,2185,5,2.1802091249992372,1429.605,1296,2101,2101,5,6.55753545799962,1429.605,6.55753545799962,1429.605,9.309646665999026
train,train_n20_0006_deep,20,deep,162,4,4,1,1499.1399999999999,1360,2196,2196,5,0.5528898749980726,1433.825,1300,2105,2105,5,2.1929362499940908,1392.3249999999998,1260,2045,2045,6,6.576885624999704,1392.3249999999998,6.576885624999704,1392.3249999999998,9.322711749991868
train,train_n20_0007_shallow,20,shallow,45,4,2,0,489.385,440,704,705,4,0.00423866599885514,489.385,440,704,705,4,0.004242542003339622,489.385,440,704,705,4,0.004077374993357807,489.385,0.00423866599885514,489.385,0.01255858299555257
train,train_n20_0008_mixed,20,mixed,141,4,4,1,1477.895,1340,2143,2143,6,0.46429224999883445,1432.11,1296,2078,2078,7,1.847368708004069,1397.2450000000001,1264,2029,2029,7,5.466664457999286,1397.2450000000001,5.466664457999286,1397.2450000000001,7.77832541600219
train,train_n20_0009_deep,20,deep,207,4,4,1,2488.645,2264,3589,3589,7,0.7333949169988045,2392.685,2176,3453,3453,7,2.8624274589965353,2318.54,2108,3348,3348,7,8.517583207998541,2318.54,8.517583207998541,2318.54,12.113405583993881
train,train_n20_0010_shallow,20,shallow,76,3,3,1,469.56,420,704,704,4,0.21972941699641524,465.40500000000003,416,701,701,4,0.7617815000048722,465.40500000000003,416,701,701,4,1.9114049170020735,465.40500000000003,0.7617815000048722,465.40500000000003,2.892915834003361
train,train_n20_0011_mixed,20,mixed,109,4,4,1,978.37,884,1434,1434,5,0.35047337499418063,965.45,872,1418,1418,5,1.342586165999819,952.5949999999999,860,1403,1403,5,4.143819416996848,952.5949999999999,4.143819416996848,952.5949999999999,5.836878957990848
train,train_n20_0012_deep,20,deep,194,4,4,1,1920.6899999999998,1744,2802,2802,6,0.6915178749986808,1872.775,1700,2735,2735,6,2.715391958998225,1842.325,1672,2693,2693,6,8.43237579199922,1842.325,8.43237579199922,1842.325,11.839285625996126
train,train_n20_0013_shallow,20,shallow,64,2,3,0,602.15,544,886,886,3,0.05683070899976883,602.15,544,886,886,3,0.07321458400110714,602.15,544,886,886,3,0.07108949999383185,602.15,0.07321458400110714,602.15,0.20113479299470782
train,train_n20_0014_mixed,20,mixed,97,4,4,1,872.7099999999999,784,1270,1270,7,0.3016565419966355,829.2099999999999,744,1210,1210,7,1.1268753330004984,789.9950000000001,708,1155,1155,7,3.332442832994275,789.9950000000001,3.332442832994275,789.9950000000001,4.760974707991409
train,train_n20_0015_deep,20,deep,130,4,4,1,1372.78,1244,1988,1988,6,0.4225831660005497,1346.81,1220,1954,1954,6,1.6644610829971498,1325.19,1200,1926,1926,6,5.016686833005224,1325.19,5.016686833005224,1325.19,7.103731082002923
train,train_n20_0016_shallow,20,shallow,31,4,2,0,271.36499999999995,244,397,397,2,0.0028445829957490787,271.36499999999995,244,397,397,2,0.002816084001096897,271.36499999999995,244,397,397,2,0.002796625005430542,271.36499999999995,0.0028445829957490787,271.36499999999995,0.008457292002276517
train,train_n20_0017_mixed,20,mixed,76,3,3,1,789.5,712,1148,1148,5,0.07189233300596243,789.5,712,1148,1148,5,0.07064754100429127,789.5,712,1148,1148,5,0.07326574999751756,789.5,0.07064754100429127,789.5,0.21580562400777126
train,train_n20_0018_deep,20,deep,134,4,4,1,1392.57,1260,2018,2018,7,0.4399023340010899,1357.835,1228,1971,1971,7,1.7800628339973628,1336.15,1208,1942,1942,7,5.337923916995351,1336.15,5.337923916995351,1336.15,7.557889084993803
train,train_n20_0019_shallow,20,shallow,54,2,3,0,299.35,268,462,462,2,0.05413691700232448,299.35,268,462,462,2,0.07522637500369456,299.35,268,462,462,2,0.07525400000304217,299.35,0.07522637500369456,299.35,0.2046172920090612
train,train_n20_0020_mixed,20,mixed,148,4,4,1,1376.495,1248,2015,2015,5,0.49186537499917904,1350.46,1224,1980,1980,5,1.9758714999989024,1333.125,1208,1957,1957,5,5.906231791996106,1333.125,5.906231791996106,1333.125,8.373968666994188
train,train_n20_0021_deep,20,deep,215,4,4,1,2310.88,2100,3352,3352,7,0.7564442079965374,2245.5,2040,3260,3260,7,3.025807250000071,2188.9500000000003,1988,3182,3182,7,9.063615457998822,2188.9500000000003,9.063615457998822,2188.9500000000003,12.84586691599543
train,train_n20_0022_shallow,20,shallow,54,2,3,0,503.06,452,732,732,4,0.05574987499858253,503.06,452,732,732,4,0.07685670800128719,503.06,452,732,732,4,0.07615216699923621,503.06,0.07685670800128719,503.06,0.20875874999910593
train,train_n20_0023_mixed,20,mixed,94,4,4,1,933.9599999999999,844,1360,1360,5,0.2985893329969258,914.4050000000001,824,1333,1333,6,1.1261282080013189,910.2500000000001,820,1330,1330,6,2.997860707997461,910.2500000000001,2.997860707997461,910.2500000000001,4.4225782489957055
train,train_n20_0024_deep,20,deep,201,4,4,1,2366.715,2152,3419,3419,7,0.720650499999465,2336.33,2124,3378,3378,7,2.835423874996195,2310.2949999999996,2100,3343,3343,7,8.745237457995245,2310.2949999999996,8.745237457995245,2310.2949999999996,12.301311832990905
train,train_n20_0025_shallow,20,shallow,47,3,3,1,243.50000000000003,212,363,364,5,0.1065465840001707,239.345,208,360,361,5,0.2782106659942656,239.345,208,360,361,5,0.4639110419957433,239.345,0.2782106659942656,239.345,0.8486682919901796
train,train_n20_0026_mixed,20,mixed,52,4,3,0,568.2450000000001,512,821,821,4,0.009359124996990431,568.2450000000001,512,821,821,4,0.009373916000186,568.2450000000001,512,821,821,4,0.009336583003459964,568.2450000000001,0.009373916000186,568.2450000000001,0.028069624000636395
train,train_n20_0027_deep,20,deep,184,4,4,1,2212.97,2012,3186,3186,7,0.652999459001876,2152.07,1956,3102,3102,7,2.560521625004185,2104.22,1912,3036,3036,7,7.686885541996162,2104.22,7.686885541996162,2104.22,10.900406626002223
train,train_n20_0028_shallow,20,shallow,52,4,3,0,420.89,380,626,626,2,0.05379687499953434,420.89,380,626,626,2,0.05357299999741372,420.89,380,626,626,2,0.05229408299783245,420.89,0.05357299999741372,420.89,0.1596639579947805
train,train_n20_0029_mixed,20,mixed,164,4,4,1,1751.155,1588,2539,2539,7,0.5853352500053006,1725.055,1564,2503,2503,7,2.183298415999161,1703.435,1544,2475,2475,7,6.658439750004618,1703.435,6.658439750004618,1703.435,9.42707341600908
train,train_n20_0030_deep,20,deep,198,4,4,1,2188.105,1988,3169,3169,7,0.6971127500000875,2137.905,1940,3097,3097,8,2.7308061249932507,2103.105,1908,3049,3049,8,8.379119416000322,2103.105,8.379119416000322,2103.105,11.80703829099366
train,train_n20_0031_shallow,20,shallow,46,4,3,0,248.08499999999998,216,373,373,5,0.1110119999939343,243.93000000000004,212,370,370,5,0.30595387499488425,239.775,208,367,367,5,0.5376979159991606,243.93000000000004,0.30595387499488425,239.775,0.9546637909879792
train,train_n20_0032_mixed,20,mixed,144,4,4,1,1580.75,1436,2294,2294,5,0.48524245800217614,1554.715,1412,2259,2259,5,1.9249167919988395,1524.33,1384,2218,2218,5,5.925694124998699,1524.33,5.925694124998699,1524.33,8.335853374999715
train,train_n20_0033_deep,20,deep,168,4,4,1,2097.415,1908,3023,3023,6,0.5925401659987983,2049.63,1864,2958,2958,6,2.3654363750029006,2001.845,1820,2893,2893,6,7.324904916000378,2001.845,7.324904916000378,2001.845,10.282881457002077
train,train_n20_0034_shallow,20,shallow,58,3,3,1,344.43500000000006,304,515,515,5,0.1532776250023744,335.93,296,506,506,5,0.48276654099754523,335.93,296,506,506,5,0.835578041995177,335.93,0.48276654099754523,335.93,1.4716222079950967
train,train_n20_0035_mixed,20,mixed,80,4,4,1,532.8499999999999,476,794,794,5,0.23249187500186963,515.5799999999999,460,772,772,5,0.9274660420051077,502.65999999999997,448,756,756,5,2.7568127079939586,502.65999999999997,2.7568127079939586,502.65999999999997,3.916770625000936
train,train_n20_0036_deep,20,deep,201,4,4,1,2207.92,2008,3200,3200,6,0.702093749998312,2155.5899999999997,1960,3126,3126,6,2.7403140000023996,2112.09,1920,3066,3066,6,8.356640583995613,2112.09,8.356640583995613,2112.09,11.799048333996325
train,train_n20_0037_shallow,20,shallow,63,3,3,1,557.78,500,812,812,5,0.025744041995494626,557.78,500,812,812,5,0.024596082999778446,557.78,500,812,812,5,0.025495125002635177,557.78,0.024596082999778446,557.78,0.07583524999790825
train,train_n20_0038_mixed,20,mixed,80,3,3,1,693.8,624,1016,1016,5,0.24230133299715817,685.23,616,1006,1006,5,0.9214298329970916,685.23,616,1006,1006,5,2.311307083000429,685.23,0.9214298329970916,685.23,3.4750382489946787
train,train_n20_0039_deep,20,deep,166,4,4,1,1773.1650000000002,1608,2573,2573,7,0.5721517080019112,1742.715,1580,2531,2531,7,2.2739539999965928,1721.03,1560,2502,2502,7,7.004840083005547,1721.03,7.004840083005547,1721.03,9.850945791004051
train,train_n20_0040_shallow,20,shallow,36,2,2,1,289.09000000000003,260,426,426,2,0.0030704579985467717,289.09000000000003,260,426,426,2,0.0031086669987416826,289.09000000000003,260,426,426,2,0.0031397089987876825,289.09000000000003,0.0030704579985467717,289.09000000000003,0.009318833996076137
