split,name,n,term_count,safe_skip_label,skip_probability,skip_depth2,target_depth,target_score,depth2_score,single_time_s,depth1_time_s,depth2_time_s,target_time_s,all_depth_time_s
train,train_n14_0048_deep,14,179,0,0.0022532339207828045,0,2,3332.94,3332.94,0.00973599999997532,0.06818629199915449,0.3116919579988462,0.3116919579988462,0.389614249997976
train,train_n14_0049_shallow,14,52,0,0.7367798089981079,0,2,671.945,671.945,0.002355707998503931,0.015066874999320135,0.05706787500093924,0.05706787500093924,0.0744904579987633
train,train_n14_0050_mixed,14,94,0,0.02334330976009369,0,2,1617.2450000000001,1617.2450000000001,0.0047778750013094395,0.03190504099984537,0.1454240419989219,0.1454240419989219,0.1821069580000767
train,train_n14_0051_mixed,14,114,0,0.028213195502758026,0,2,1947.14,1947.14,0.00583987500067451,0.03914741599874105,0.1801278330021887,0.1801278330021887,0.22511512400160427
train,train_n14_0052_deep,14,137,0,0.0017393401358276606,0,2,2848.48,2848.48,0.007289749999472406,0.050302792002185015,0.23556525000094553,0.23556525000094553,0.29315779200260295
train,train_n14_0053_mixed,14,135,0,0.013788113370537758,0,2,2293.76,2293.76,0.007143208997149486,0.04845762499826378,0.21838333299820079,0.21838333299820079,0.27398416699361405
train,train_n14_0054_mixed,14,104,0,0.07199500501155853,0,2,1648.2050000000002,1648.2050000000002,0.005202459000429371,0.035041708000790095,0.1627459169976646,0.1627459169976646,0.20299008399888407
train,train_n14_0055_shallow,14,41,0,0.32423675060272217,0,2,452.755,452.755,0.0018492499984859023,0.01148299999840674,0.04387050000150339,0.04387050000150339,0.05720274999839603
train,train_n14_0056_shallow,14,63,0,0.348516583442688,0,2,1035.255,1035.255,0.0029537090013036504,0.019048291000217432,0.09082454099916504,0.09082454099916504,0.11282654100068612
train,train_n14_0057_shallow,14,31,0,0.7689443230628967,0,2,299.28499999999997,299.28499999999997,0.0014137079997453839,0.008488499999657506,0.032860332998097874,0.032860332998097874,0.042762540997500764
train,train_n14_0058_mixed,14,118,0,0.016131160780787468,0,2,1983.0749999999998,1983.0749999999998,0.006247165998502169,0.08981116699942504,0.19284070800131303,0.19284070800131303,0.28889904099924024
train,train_n14_0059_shallow,14,60,0,0.5132397413253784,0,2,1058.5300000000002,1058.5300000000002,0.0028067919993191026,0.018052999999781605,0.08572524999908637,0.08572524999908637,0.10658504199818708
train,train_n14_0060_deep,14,173,0,0.0007239552214741707,0,2,3604.0099999999998,3604.0099999999998,0.009373750002851011,0.0656465419997403,0.30496750000020256,0.30496750000020256,0.37998779200279387
train,train_n14_0061_mixed,14,126,0,0.0143942441791296,0,2,2075.005,2075.005,0.006694084000628209,0.04521658299927367,0.2034155000001192,0.2034155000001192,0.2553261670000211
train,train_n14_0062_shallow,14,60,0,0.35107284784317017,0,2,834.265,834.265,0.0028315829986240715,0.01770316699912655,0.08232808300090255,0.08232808300090255,0.10286283299865318
train,train_n14_0063_mixed,14,107,0,0.0350511334836483,0,2,1326.925,1326.925,0.005518624999240274,0.037050957998872036,0.16278620800221688,0.16278620800221688,0.2053557910003292
train,train_n14_0064_shallow,14,27,1,0.9971197843551636,1,1,466.845,466.845,0.001158499999291962,0.001148625000496395,0.0011497080013214145,0.001148625000496395,0.0034568330011097714
train,train_n14_0065_mixed,14,86,0,0.0696982741355896,0,2,1074.36,1074.36,0.004132958998525282,0.026957624999340624,0.12310799999977462,0.12310799999977462,0.15419858399764053
train,train_n14_0066_mixed,14,73,0,0.01860620081424713,0,2,740.47,740.47,0.0035920420014008414,0.022953791998588713,0.09946612500061747,0.09946612500061747,0.12601195900060702
train,train_n14_0067_shallow,14,70,0,0.018299272283911705,0,2,779.8699999999999,779.8699999999999,0.0034258340019732714,0.022334999997838167,0.09572633299831068,0.09572633299831068,0.12148716699812212
train,train_n14_0068_deep,14,174,0,0.004072210285812616,0,2,2952.4300000000003,2952.4300000000003,0.009261416002118494,0.0636085420010204,0.28599279100308195,0.28599279100308195,0.35886274900622084
train,train_n14_0069_shallow,14,40,0,0.8092206120491028,0,2,481.995,481.995,0.0017812909973144997,0.008042707999265986,0.021394040999439312,0.021394040999439312,0.031218039996019797
train,train_n14_0070_deep,14,153,0,0.000858275918290019,0,2,3259.975,3259.975,0.00828433400238282,0.058815707998292055,0.27144708299965714,0.27144708299965714,0.338547125000332
train,train_n14_0071_mixed,14,115,0,0.07127904891967773,0,2,1540.295,1540.295,0.006034292000549613,0.04078791600113618,0.17719874999966123,0.17719874999966123,0.22402095800134703
train,train_n14_0072_deep,14,125,0,0.007114577107131481,0,2,2200.99,2200.99,0.006666041997959837,0.04507745799855911,0.20462420799958636,0.20462420799958636,0.2563677079961053
train,train_n14_0073_shallow,14,53,1,0.9665061235427856,0,2,964.0150000000001,964.0150000000001,0.002355624998017447,0.01295879100143793,0.02457495799899334,0.02457495799899334,0.03988937399844872
train,train_n14_0074_shallow,14,48,0,0.8645544052124023,0,2,802.775,802.775,0.0021564169983321335,0.01004241699774866,0.027326499999617226,0.027326499999617226,0.03952533399569802
train,train_n14_0075_shallow,14,51,0,0.07063274085521698,0,2,641.71,641.71,0.002374833002249943,0.015044209001644049,0.06542324999827542,0.06542324999827542,0.08284229200216942
train,train_n14_0076_deep,14,168,0,0.003666719188913703,0,2,3218.96,3218.96,0.00916466600028798,0.06267370799832861,0.291059540999413,0.291059540999413,0.3628979149980296
train,train_n14_0077_mixed,14,112,0,0.020067766308784485,0,2,1935.0049999999999,1935.0049999999999,0.005621708001854131,0.03800312500243308,0.17832216700116987,0.17832216700116987,0.22194700000545708
train,train_n14_0078_deep,14,142,0,0.01734056882560253,0,2,2485.0299999999997,2485.0299999999997,0.007492791999538895,0.05029087499860907,0.2311092079980881,0.2311092079980881,0.28889287499623606
train,train_n14_0079_deep,14,174,0,0.0006492624524980783,0,2,3467.92,3467.92,0.009427500001038425,0.06589912499839556,0.3086380829990958,0.3086380829990958,0.3839647079985298
train,train_n14_0080_mixed,14,145,0,0.007372466381639242,0,2,2498.535,2498.535,0.007620708001923049,0.05184779200135381,0.24032833299861522,0.24032833299861522,0.2997968330018921
train,train_n14_0081_deep,14,176,0,0.004089822992682457,0,2,2960.86,2960.86,0.009759959000803065,0.06588362500042422,0.2989427499996964,0.2989427499996964,0.37458633400092367
train,train_n14_0082_deep,14,133,0,0.004352979362010956,0,2,2557.52,2557.52,0.007090750001225388,0.048039874996902654,0.21890666599938413,0.21890666599938413,0.2740372909975122
train,train_n14_0083_deep,14,193,0,0.0007531141745857894,0,2,3949.7200000000003,3949.7200000000003,0.010412291998363798,0.07220283299830044,0.33628416700230446,0.33628416700230446,0.4188992919989687
train,train_n14_0084_mixed,14,133,0,0.004906546324491501,0,2,2594.0150000000003,2594.0150000000003,0.006891500001074746,0.04865058399809641,0.22354712500236928,0.22354712500236928,0.27908920900154044
train,train_n14_0085_deep,14,214,0,0.0006229039863683283,0,2,4024.59,4024.59,0.01167854199957219,0.08112808299847529,0.44089979199998197,0.44089979199998197,0.5337064169980295
train,train_n14_0086_deep,14,96,0,0.011616842821240425,0,2,1839.4450000000002,1839.4450000000002,0.004899375002423767,0.03265329100031522,0.1514088330004597,0.1514088330004597,0.1889614990031987
train,train_n14_0087_mixed,14,148,0,0.005795903969556093,0,2,2576.9100000000003,2576.9100000000003,0.007880542001657886,0.053894374999799766,0.2477705839992268,0.2477705839992268,0.30954550100068445
train,train_n14_0088_shallow,14,23,1,0.9455283284187317,0,2,165.445,165.445,0.0010593330007395707,0.00594420900233672,0.019696958999702474,0.019696958999702474,0.026700501002778765
train,train_n14_0089_mixed,14,99,0,0.004511265549808741,0,2,1818.8200000000002,1818.8200000000002,0.0050349169978289865,0.03344258300057845,0.15229804100090405,0.15229804100090405,0.1907755409993115
train,train_n14_0090_mixed,14,121,0,0.04462103173136711,0,2,2001.2450000000001,2001.2450000000001,0.006233874999452382,0.041923332999431295,0.19146924999949988,0.19146924999949988,0.23962645799838356
train,train_n14_0091_shallow,14,41,0,0.8890878558158875,0,2,553.9950000000001,553.9950000000001,0.0018558330011728685,0.011373290999472374,0.025373542001034366,0.025373542001034366,0.03860266600167961
train,train_n14_0092_deep,14,200,0,0.0015144619392231107,0,2,3676.525,3676.525,0.010950374999083579,0.07623870799943688,0.3567627089978487,0.3567627089978487,0.44395179199636914
train,train_n14_0093_mixed,14,90,0,0.047236256301403046,0,2,1010.42,1010.42,0.00462770800004364,0.030051749999984168,0.13136958299946855,0.13136958299946855,0.16604904099949636
train,train_n14_0094_deep,14,198,0,0.0003734860511031002,0,2,4070.84,4070.84,0.010924709000391886,0.07599599999957718,0.3545316250019823,0.3545316250019823,0.4414523340019514
train,train_n14_0095_shallow,14,50,0,0.0895756259560585,0,2,539.29,539.29,0.0024259590027213562,0.014523249999911059,0.06498912499955622,0.06498912499955622,0.08193833400218864
train,train_n14_0096_mixed,14,111,0,0.06924855709075928,0,2,1855.9199999999998,1855.9199999999998,0.005778667000413407,0.03875541600064025,0.1804991249991872,0.1804991249991872,0.22503320800024085
train,train_n14_0097_mixed,14,98,0,0.11969392746686935,0,2,1516.305,1516.305,0.0048830000014277175,0.03264141600084258,0.15012012499937555,0.15012012499937555,0.18764454100164585
train,train_n14_0098_deep,14,162,0,0.010573919862508774,0,2,2525.86,2525.86,0.009127166998950997,0.062317167001310736,0.3040858750027837,0.3040858750027837,0.37553020900304546
train,train_n14_0099_mixed,14,151,0,0.008484449237585068,0,2,2725.26,2725.26,0.008572708000428975,0.09534054200048558,0.2758938330007368,0.2758938330007368,0.37980708300165134
train,train_n14_0100_deep,14,105,0,0.035477928817272186,0,2,1738.1850000000002,1738.1850000000002,0.005425333001767285,0.03635654100071406,0.1695529169992369,0.1695529169992369,0.21133479100171826
train,train_n14_0101_deep,14,118,0,0.016801126301288605,0,2,2070.19,2070.19,0.006276209001953248,0.04249150000032387,0.18983849999858649,0.18983849999858649,0.2386062090008636
train,train_n14_0102_deep,14,192,0,0.0009393735672347248,0,2,3553.44,3553.44,0.010488208001333987,0.0718830000005255,0.32520245799969416,0.32520245799969416,0.40757366600155365
train,train_n14_0103_mixed,14,86,0,0.046613264828920364,0,2,969.1750000000001,969.1750000000001,0.004160708998824703,0.027762665999034652,0.1236999590000778,0.1236999590000778,0.15562333399793715
train,train_n14_0104_shallow,14,33,1,0.9957683086395264,1,1,617.4350000000001,617.4350000000001,0.0014085410002735443,0.0013909999979659915,0.001396999999997206,0.0013909999979659915,0.004196540998236742
train,train_n14_0105_shallow,14,64,0,0.18109793961048126,0,2,1045.53,1045.53,0.0029666660011571366,0.01911695799935842,0.09047520799867925,0.09047520799867925,0.11255883199919481
train,train_n14_0106_deep,14,181,0,0.001453394303098321,0,2,3367.85,3367.85,0.00962762500057579,0.06726616599917179,0.30835599999772967,0.30835599999772967,0.38524979099747725
train,train_n14_0107_mixed,14,147,0,0.0018527701031416655,0,2,2865.685,2865.685,0.007799999999406282,0.05219162499997765,0.24260387499816716,0.24260387499816716,0.3025954999975511
train,train_n14_0108_mixed,14,158,0,0.0012030561920255423,0,2,3305.485,3305.485,0.008328167001309339,0.05679487499946845,0.26474141599828727,0.26474141599828727,0.32986445799906505
train,train_n14_0109_shallow,14,60,0,0.4087695777416229,0,2,706.995,706.995,0.0027488750019983854,0.017502375001640758,0.0793892909969145,0.0793892909969145,0.09964054100055364
train,train_n14_0110_deep,14,177,0,0.001432063290849328,0,2,3472.31,3472.31,0.009300166999310022,0.06554174999837414,0.30402479199983645,0.30402479199983645,0.3788667089975206
train,train_n14_0111_deep,14,169,0,0.0006994471186771989,0,2,3384.885,3384.885,0.009117958001297666,0.06105783299790346,0.2831916249997448,0.2831916249997448,0.35336741599894594
train,train_n14_0112_shallow,14,70,0,0.6116971373558044,0,2,1146.47,1146.47,0.0031630000012228265,0.020822250000492204,0.10057729099935386,0.10057729099935386,0.1245625410010689
train,train_n14_0113_deep,14,209,0,0.0008311063284054399,0,2,3870.6549999999997,3870.6549999999997,0.011239667001063935,0.07886245899862843,0.43766170899834833,0.43766170899834833,0.5277638349980407
train,train_n14_0114_deep,14,171,0,0.005253246985375881,0,2,2641.79,2641.79,0.009143834002315998,0.06331750000026659,0.28248145800171187,0.28248145800171187,0.35494279200429446
train,train_n14_0115_mixed,14,75,0,0.14227968454360962,0,2,1237.7649999999999,1237.7649999999999,0.003679334000480594,0.024046667000220623,0.11056716700113611,0.11056716700113611,0.13829316800183733
train,train_n14_0116_mixed,14,65,0,0.09328172355890274,0,2,789.325,789.325,0.0029780839977320284,0.01910900000075344,0.08860254200044437,0.08860254200044437,0.11068962599892984
train,train_n14_0117_deep,14,159,0,0.0003517982841003686,0,2,3481.29,3481.29,0.008561916001781356,0.05792904199915938,0.2733621250008582,0.2733621250008582,0.33985308300179895
train,train_n14_0118_shallow,14,47,0,0.5778372883796692,0,2,604.99,604.99,0.002054249998764135,0.01311054200050421,0.05397491699841339,0.05397491699841339,0.06913970899768174
train,train_n14_0119_mixed,14,75,0,0.00860100332647562,0,2,667.205,667.205,0.003681666999909794,0.02370866700221086,0.09920354200221482,0.09920354200221482,0.12659387600433547
train,train_n14_0120_deep,14,182,0,0.00033365265699103475,0,2,3429.125,3429.125,0.009668124999734573,0.06638004100022954,0.2945019159997173,0.2945019159997173,0.3705500819996814
train,train_n14_0121_shallow,14,88,0,0.016839418560266495,0,2,1431.235,1431.235,0.004364624997833744,0.02885262500058161,0.1316320000005362,0.1316320000005362,0.16484924999895156
train,train_n14_0122_shallow,14,60,0,0.06590596586465836,0,2,1077.84,1077.84,0.002856457998859696,0.018087917000229936,0.0806481250001525,0.0806481250001525,0.10159249999924214
train,train_n14_0123_mixed,14,125,0,0.04501280561089516,0,2,2072.3199999999997,2072.3199999999997,0.006488916998932837,0.043229083999904105,0.19891258400093648,0.19891258400093648,0.24863058499977342
train,train_n14_0124_deep,14,191,0,0.0011729918187484145,0,2,3696.225,3696.225,0.010311707999790087,0.07184387500092271,0.3280799999993178,0.3280799999993178,0.4102355830000306
train,train_n14_0125_shallow,14,54,0,0.08350519835948944,0,2,605.015,605.015,0.0025200830023095477,0.01565962500171736,0.06921554200016544,0.06921554200016544,0.08739525000419235
train,train_n14_0126_shallow,14,44,0,0.6044257879257202,0,2,586.215,586.215,0.0020295840004109778,0.01273041699823807,0.05586679100088077,0.05586679100088077,0.07062679199952981
train,train_n14_0127_deep,14,127,0,0.00623687170445919,0,2,2415.105,2415.105,0.0066021669990732335,0.043786500002170214,0.20200512500014156,0.20200512500014156,0.252393792001385
train,train_n14_0128_shallow,14,32,1,0.9751824140548706,0,2,469.11499999999995,469.11499999999995,0.0013607910004793666,0.003766166999412235,0.0037154999990889337,0.0037154999990889337,0.008842457998980535
train,train_n14_0129_shallow,14,54,0,0.16192463040351868,0,2,753.875,753.875,0.0025227920014003757,0.015891125000052853,0.07098041700010072,0.07098041700010072,0.08939433400155394
train,train_n14_0130_shallow,14,50,0,0.30915313959121704,0,2,649.09,649.09,0.00218499999755295,0.013995083998452174,0.06647504099964863,0.06647504099964863,0.08265512499565375
train,train_n14_0131_mixed,14,94,0,0.055115245282649994,0,2,1158.7800000000002,1158.7800000000002,0.004677249999076594,0.03084041699912632,0.13607891599895083,0.13607891599895083,0.17159658299715375
train,train_n14_0132_deep,14,212,0,0.0005356947658583522,0,2,3996.8199999999997,3996.8199999999997,0.011467624997749226,0.0783597080007894,0.35601574999964214,0.35601574999964214,0.44584308299818076
train,train_n14_0133_mixed,14,120,0,0.0013134167529642582,0,2,2194.8300000000004,2194.8300000000004,0.006470792002801318,0.042976458000339335,0.19017408299987437,0.19017408299987437,0.23962133300301502
train,train_n14_0134_mixed,14,102,0,0.0854233056306839,0,2,1426.055,1426.055,0.005191500000364613,0.03433504200074822,0.15103458299927297,0.15103458299927297,0.1905611250003858
train,train_n14_0135_deep,14,122,0,0.042120229452848434,0,2,1769.595,1769.595,0.006257916997128632,0.041462124998361105,0.18970350000017788,0.18970350000017788,0.23742354199566762
train,train_n14_0136_deep,14,202,0,0.0012680744985118508,0,2,3635.5950000000003,3635.5950000000003,0.01089466599660227,0.07389095799953793,0.3359237499971641,0.3359237499971641,0.4207093739933043
train,train_n14_0137_deep,14,200,0,0.0009429102065041661,0,2,3950.405,3950.405,0.010809457999130245,0.07404583300012746,0.33907204199931584,0.33907204199931584,0.42392733299857355
train,train_n14_0138_shallow,14,47,1,0.9823541641235352,0,2,776.05,776.05,0.0020930420032527763,0.011206875002244487,0.022715374998369953,0.022715374998369953,0.036015292003867216
train,train_n14_0139_mixed,14,62,0,0.5162503719329834,0,2,1081.1000000000001,1081.1000000000001,0.0029479580007318873,0.018827791998774046,0.08740354200199363,0.08740354200199363,0.10917929200149956
train,train_n14_0140_shallow,14,26,1,0.9952641725540161,1,1,442.28499999999997,442.28499999999997,0.0010920829990936909,0.0010863329989660997,0.0010769590007839724,0.0010863329989660997,0.003255374998843763
train,train_n14_0141_shallow,14,45,0,0.048733994364738464,0,2,439.995,439.995,0.0019122079975204542,0.012262249998457264,0.05629712499649031,0.05629712499649031,0.07047158299246803
train,train_n14_0142_deep,14,184,0,0.00013005438086111099,0,2,3785.2149999999997,3785.2149999999997,0.010829083999851719,0.06962479099820484,0.31179591700129095,0.31179591700129095,0.3922497919993475
train,train_n14_0143_deep,14,118,0,0.020577240735292435,0,2,2095.9999999999995,2095.9999999999995,0.006170583998027723,0.040508792000764515,0.18348066700127674,0.18348066700127674,0.23016004300006898
train,train_n14_0144_deep,14,157,0,0.010535178706049919,0,2,2766.02,2766.02,0.008250167000369402,0.05604520899942145,0.25625037500140024,0.25625037500140024,0.3205457510011911
train,train_n14_0145_shallow,14,54,0,0.08600254356861115,0,2,651.21,651.21,0.0024727080017328262,0.01536287500130129,0.069870457999059,0.069870457999059,0.08770604100209312
train,train_n14_0146_shallow,14,81,0,0.13821806013584137,0,2,1288.29,1288.29,0.0038355420001607854,0.02534320799895795,0.1159386250001262,0.1159386250001262,0.14511737499924493
train,train_n14_0147_mixed,14,115,0,0.034934140741825104,0,2,1365.89,1365.89,0.005909208000957733,0.03908308400059468,0.16988416700041853,0.16988416700041853,0.21487645900197094
train,train_n14_0148_shallow,14,58,0,0.18347035348415375,0,2,735.405,735.405,0.0025998339988291264,0.01635225000063656,0.07599129200025345,0.07599129200025345,0.09494337599971914
train,train_n14_0149_deep,14,155,0,0.0020457191858440638,0,2,2828.9849999999997,2828.9849999999997,0.008321500001329696,0.05656387499766424,0.2579406660006498,0.2579406660006498,0.32282604099964374
train,train_n14_0150_deep,14,191,0,0.000713240122422576,0,2,3136.92,3136.92,0.010350208001909778,0.07029025000156253,0.3126401670015184,0.3126401670015184,0.3932806250049907
train,train_n14_0151_deep,14,174,0,0.007356501650065184,0,2,3055.35,3055.35,0.00910154200028046,0.06293270899914205,0.38583016600023257,0.38583016600023257,0.4578644169996551
train,train_n14_0152_shallow,14,53,0,0.10154123604297638,0,2,612.6700000000001,612.6700000000001,0.002312166998308385,0.014741041999513982,0.07046962499953224,0.07046962499953224,0.08752283399735461
